0,8,Noo,jing,wei
2018-03-31 23:59:59,,,,
121.56029199999999,,,,
,2018-04-01 00:00:15,219.0,121.324238,31.166258000000003
,2018-04-01 00:00:35,219.0,121.324238,31.166258000000003
,2018-04-01 00:00:45,219.0,121.324238,31.166258000000003
,2018-04-01 00:00:55,219.0,121.324238,31.166258000000003
,2018-04-01 00:00:11,222.0,121.45360500000001,31.117538
,2018-04-01 00:00:21,222.0,121.45359499999999,31.117478000000002
,2018-04-01 00:00:41,222.0,121.45289,31.117392
,2018-04-01 00:00:49,222.0,121.45241499999999,31.117345
,2018-04-01 00:00:59,222.0,121.45233300000001,31.117083
,2018-04-01 00:00:08,233.0,121.485817,31.234254999999997
,2018-04-01 00:00:18,233.0,121.485817,31.234254999999997
,2018-04-01 00:00:38,233.0,121.485817,31.234254999999997
,2018-04-01 00:00:48,233.0,121.485817,31.234254999999997
,2018-04-01 00:00:58,233.0,121.485828,31.234252
,2018-04-01 00:00:08,234.0,121.31702800000001,31.228098
,2018-04-01 00:00:18,234.0,121.31702800000001,31.228098
,2018-04-01 00:00:38,234.0,121.317022,31.228102000000003
,2018-04-01 00:00:48,234.0,121.317022,31.228102000000003
,2018-04-01 00:00:58,234.0,121.317022,31.228102000000003
,2018-04-01 00:00:11,246.0,121.493867,31.22415
,2018-04-01 00:00:21,246.0,121.49386299999999,31.224177
,2018-04-01 00:00:41,246.0,121.49388799999998,31.224190000000004
,2018-04-01 00:00:51,246.0,121.49388200000001,31.224182
,2018-04-01 00:01:01,246.0,121.493875,31.224172999999997
,2018-04-01 00:00:11,250.0,121.377393,31.358945000000002
,2018-04-01 00:00:21,250.0,121.377393,31.358945000000002
,2018-04-01 00:00:41,250.0,121.377393,31.358945000000002
,2018-04-01 00:00:51,250.0,121.37738700000001,31.358945000000002
,2018-04-01 00:01:01,250.0,121.37738700000001,31.358945000000002
,2018-04-01 00:00:11,255.0,121.534052,31.268248
,2018-04-01 00:00:21,255.0,121.534053,31.26825
,2018-04-01 00:00:41,255.0,121.534057,31.268259999999998
,2018-04-01 00:00:51,255.0,121.53405500000001,31.268266999999998
,2018-04-01 00:01:01,255.0,121.534053,31.268271999999996
,2018-04-01 00:00:55,262.0,121.486172,31.199025
,2018-04-01 00:00:56,262.0,121.486475,31.19865
,2018-04-01 00:01:00,262.0,121.48648200000001,31.198821999999996
,2018-04-01 00:00:02,265.0,121.281323,31.122320000000002
,2018-04-01 00:00:12,265.0,121.281323,31.122313000000002
,2018-04-01 00:00:32,265.0,121.28131699999999,31.122290000000003
,2018-04-01 00:00:42,265.0,121.28130700000001,31.122297999999997
,2018-04-01 00:00:52,265.0,121.281297,31.122308
,2018-04-01 00:00:08,266.0,121.49816000000001,31.130258
,2018-04-01 00:00:18,266.0,121.49816000000001,31.130258
,2018-04-01 00:00:38,266.0,121.49816200000001,31.130258
,2018-04-01 00:00:48,266.0,121.49816200000001,31.130258
